"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MAX"
"213","-0.11275099748745561","-0.11275099748745561","-0.11275099748745561","-0.23468640446662903","-0.23468640446662903","-0.23468640446662903","-0.2356687530875206","-0.2356687530875206","-0.2356687530875206","-0.22820450961589814","-0.22820450961589814","-0.22820450961589814"
"214","-0.12445936873555183","-0.12445936873555183","-0.12445936873555183","-0.23457100242376328","-0.23457100242376328","-0.23457100242376328","-0.23565175700932742","-0.23565175700932742","-0.23565175700932742","-0.22786791771650314","-0.22786791771650314","-0.22786791771650314"
"215","-0.13036902099847794","-0.13036902099847794","-0.13036902099847794","-0.23474354147911072","-0.23474354147911072","-0.23474354147911072","-0.2358359994366765","-0.2358359994366765","-0.2358359994366765","-0.22610303163528442","-0.22610303163528442","-0.22610303163528442"
"216","-0.14457684326916934","-0.14457684326916934","-0.14457684326916934","-0.23430203050374984","-0.23430203050374984","-0.23430203050374984","-0.2357743103057146","-0.2357743103057146","-0.2357743103057146","-0.22653000950813293","-0.22653000950813293","-0.22653000950813293"
"217","-0.13734483802691103","-0.13734483802691103","-0.13734483802691103","-0.23555520921945572","-0.23555520921945572","-0.23555520921945572","-0.23606914542615415","-0.23606914542615415","-0.23606914542615415","-0.22665962129831313","-0.22665962129831313","-0.22665962129831313"
"218","-0.12693109586834908","-0.12693109586834908","-0.12693109586834908","-0.2354107305407524","-0.2354107305407524","-0.2354107305407524","-0.23620260674506427","-0.23620260674506427","-0.23620260674506427","-0.22545644789934158","-0.22545644789934158","-0.22545644789934158"
"219","-0.1322055896744132","-0.1322055896744132","-0.1322055896744132","-0.23487726598978043","-0.23487726598978043","-0.23487726598978043","-0.23621701523661615","-0.23621701523661615","-0.23621701523661615","-0.22605854421854019","-0.22605854421854019","-0.22605854421854019"
"220","-0.1378909120336175","-0.1378909120336175","-0.1378909120336175","-0.23549724817276002","-0.23549724817276002","-0.23549724817276002","-0.23646562397480012","-0.23646562397480012","-0.23646562397480012","-0.22588628381490708","-0.22588628381490708","-0.22588628381490708"
"221","-0.1113082803785801","-0.1113082803785801","-0.1113082803785801","-0.23424266129732133","-0.23424266129732133","-0.23424266129732133","-0.23642598912119867","-0.23642598912119867","-0.23642598912119867","-0.22389171570539473","-0.22389171570539473","-0.22389171570539473"
"222","-0.147639106400311","-0.147639106400311","-0.147639106400311","-0.2340714767575264","-0.2340714767575264","-0.2340714767575264","-0.23644851259887217","-0.23644851259887217","-0.23644851259887217","-0.21984191238880157","-0.21984191238880157","-0.21984191238880157"
"223","-0.15358936730772257","-0.15358936730772257","-0.15358936730772257","-0.23254694044589996","-0.23254694044589996","-0.23254694044589996","-0.23628051094710828","-0.23628051094710828","-0.23628051094710828","-0.22517468631267548","-0.22517468631267548","-0.22517468631267548"
"224","-0.11153827607631683","-0.11153827607631683","-0.11153827607631683","-0.23429418951272965","-0.23429418951272965","-0.23429418951272965","-0.23659863099455833","-0.23659863099455833","-0.23659863099455833","-0.22669411152601243","-0.22669411152601243","-0.22669411152601243"
"225","-0.1336012002080679","-0.1336012002080679","-0.1336012002080679","-0.23440668880939483","-0.23440668880939483","-0.23440668880939483","-0.23660441637039184","-0.23660441637039184","-0.23660441637039184","-0.2266056329011917","-0.2266056329011917","-0.2266056329011917"
"226","-0.11692100241780282","-0.11692100241780282","-0.11692100241780282","-0.2338596522808075","-0.2338596522808075","-0.2338596522808075","-0.23670256417244673","-0.23670256417244673","-0.23670256417244673","-0.2264433205127716","-0.2264433205127716","-0.2264433205127716"
"227","-0.14381905160844327","-0.14381905160844327","-0.14381905160844327","-0.2331855848431587","-0.2331855848431587","-0.2331855848431587","-0.2368350328877568","-0.2368350328877568","-0.2368350328877568","-0.22695133686065674","-0.22695133686065674","-0.22695133686065674"
"228","-0.1435716673731804","-0.1435716673731804","-0.1435716673731804","-0.2343799352645874","-0.2343799352645874","-0.2343799352645874","-0.23697380926460027","-0.23697380926460027","-0.23697380926460027","-0.22674356400966644","-0.22674356400966644","-0.22674356400966644"
"229","-0.09879248421639204","-0.09879248421639204","-0.09879248421639204","-0.2314399540424347","-0.2314399540424347","-0.2314399540424347","-0.23700586333870888","-0.23700586333870888","-0.23700586333870888","-0.2244151160120964","-0.2244151160120964","-0.2244151160120964"
"230","-0.14106310307979583","-0.14106310307979583","-0.14106310307979583","-0.23385347723960875","-0.23385347723960875","-0.23385347723960875","-0.23708288036286831","-0.23708288036286831","-0.23708288036286831","-0.22487054616212845","-0.22487054616212845","-0.22487054616212845"
"231","-0.1463338766247034","-0.1463338766247034","-0.1463338766247034","-0.2336568534374237","-0.2336568534374237","-0.2336568534374237","-0.23718433901667596","-0.23718433901667596","-0.23718433901667596","-0.2250036269426346","-0.2250036269426346","-0.2250036269426346"
"232","-0.12460763938724995","-0.12460763938724995","-0.12460763938724995","-0.2327462837100029","-0.2327462837100029","-0.2327462837100029","-0.2373962180688977","-0.2373962180688977","-0.2373962180688977","-0.2268907755613327","-0.2268907755613327","-0.2268907755613327"
"233","-0.14857710748910904","-0.14857710748910904","-0.14857710748910904","-0.23441877216100693","-0.23441877216100693","-0.23441877216100693","-0.23751059789210557","-0.23751059789210557","-0.23751059789210557","-0.22643522322177886","-0.22643522322177886","-0.22643522322177886"
"234","-0.14940796326845884","-0.14940796326845884","-0.14940796326845884","-0.2326435461640358","-0.2326435461640358","-0.2326435461640358","-0.23742862287908792","-0.23742862287908792","-0.23742862287908792","-0.22524437308311462","-0.22524437308311462","-0.22524437308311462"
"235","-0.13251095032319427","-0.13251095032319427","-0.13251095032319427","-0.23333794474601746","-0.23333794474601746","-0.23333794474601746","-0.2375561147928238","-0.2375561147928238","-0.2375561147928238","-0.22618948817253112","-0.22618948817253112","-0.22618948817253112"
"236","-0.13559103459119798","-0.13559103459119798","-0.13559103459119798","-0.2341781184077263","-0.2341781184077263","-0.2341781184077263","-0.237780300155282","-0.237780300155282","-0.237780300155282","-0.22599405348300933","-0.22599405348300933","-0.22599405348300933"
"237","-0.13409890942275524","-0.13409890942275524","-0.13409890942275524","-0.23380134403705596","-0.23380134403705596","-0.23380134403705596","-0.23764885682612658","-0.23764885682612658","-0.23764885682612658","-0.2267959326505661","-0.2267959326505661","-0.2267959326505661"
"238","-0.15338741382583976","-0.15338741382583976","-0.15338741382583976","-0.23462313711643218","-0.23462313711643218","-0.23462313711643218","-0.2377283727750182","-0.2377283727750182","-0.2377283727750182","-0.22367746978998185","-0.22367746978998185","-0.22367746978998185"
"239","-0.11745277456939221","-0.11745277456939221","-0.11745277456939221","-0.23370343297719956","-0.23370343297719956","-0.23370343297719956","-0.2379121072590351","-0.2379121072590351","-0.2379121072590351","-0.21829167604446412","-0.21829167604446412","-0.21829167604446412"
"240","-0.1343905422836542","-0.1343905422836542","-0.1343905422836542","-0.23273552507162093","-0.23273552507162093","-0.23273552507162093","-0.23796547688543795","-0.23796547688543795","-0.23796547688543795","-0.22533988058567048","-0.22533988058567048","-0.22533988058567048"
"241","-0.15301222950220109","-0.15301222950220109","-0.15301222950220109","-0.2345845639705658","-0.2345845639705658","-0.2345845639705658","-0.23821724019944668","-0.23821724019944668","-0.23821724019944668","-0.22672796249389648","-0.22672796249389648","-0.22672796249389648"
"242","-0.14407699704170226","-0.14407699704170226","-0.14407699704170226","-0.23322538286447525","-0.23322538286447525","-0.23322538286447525","-0.23830913566052914","-0.23830913566052914","-0.23830913566052914","-0.22561931163072585","-0.22561931163072585","-0.22561931163072585"
"243","-0.1549226377159357","-0.1549226377159357","-0.1549226377159357","-0.23262996971607208","-0.23262996971607208","-0.23262996971607208","-0.2384240599349141","-0.2384240599349141","-0.2384240599349141","-0.22449131160974503","-0.22449131160974503","-0.22449131160974503"
"244","-0.14752271659672261","-0.14752271659672261","-0.14752271659672261","-0.23538777977228165","-0.23538777977228165","-0.23538777977228165","-0.2383412504568696","-0.2383412504568696","-0.2383412504568696","-0.2253524288535118","-0.2253524288535118","-0.2253524288535118"
"245","-0.12229469530284405","-0.12229469530284405","-0.12229469530284405","-0.23447813987731933","-0.23447813987731933","-0.23447813987731933","-0.23851773086935282","-0.23851773086935282","-0.23851773086935282","-0.22543952614068985","-0.22543952614068985","-0.22543952614068985"
"246","-0.13114952091127635","-0.13114952091127635","-0.13114952091127635","-0.23431334495544434","-0.23431334495544434","-0.23431334495544434","-0.2385483428835869","-0.2385483428835869","-0.2385483428835869","-0.2257456362247467","-0.2257456362247467","-0.2257456362247467"
"247","-0.12334474681410938","-0.12334474681410938","-0.12334474681410938","-0.2333844244480133","-0.2333844244480133","-0.2333844244480133","-0.238616755977273","-0.238616755977273","-0.238616755977273","-0.2253192886710167","-0.2253192886710167","-0.2253192886710167"
"248","-0.13898884896188973","-0.13898884896188973","-0.13898884896188973","-0.23485079556703567","-0.23485079556703567","-0.23485079556703567","-0.2387288734316826","-0.2387288734316826","-0.2387288734316826","-0.22550343424081803","-0.22550343424081803","-0.22550343424081803"
"249","-0.14731541613582522","-0.14731541613582522","-0.14731541613582522","-0.23472298234701156","-0.23472298234701156","-0.23472298234701156","-0.23882728796452285","-0.23882728796452285","-0.23882728796452285","-0.22565071731805803","-0.22565071731805803","-0.22565071731805803"
"250","-0.12236993317492306","-0.12236993317492306","-0.12236993317492306","-0.2328030586242676","-0.2328030586242676","-0.2328030586242676","-0.238729302957654","-0.238729302957654","-0.238729302957654","-0.22527970373630524","-0.22527970373630524","-0.22527970373630524"
"251","-0.1300873726606369","-0.1300873726606369","-0.1300873726606369","-0.23121489435434342","-0.23121489435434342","-0.23121489435434342","-0.2387434972450137","-0.2387434972450137","-0.2387434972450137","-0.22507183253765106","-0.22507183253765106","-0.22507183253765106"
"252","-0.1452382666990161","-0.1452382666990161","-0.1452382666990161","-0.23415074944496156","-0.23415074944496156","-0.23415074944496156","-0.23900440633296965","-0.23900440633296965","-0.23900440633296965","-0.22580326199531556","-0.22580326199531556","-0.22580326199531556"
"253","-0.1330920271575451","-0.1330920271575451","-0.1330920271575451","-0.23442382961511612","-0.23442382961511612","-0.23442382961511612","-0.2388924403116107","-0.2388924403116107","-0.2388924403116107","-0.2266039878129959","-0.2266039878129959","-0.2266039878129959"
"254","-0.13753661531955003","-0.13753661531955003","-0.13753661531955003","-0.23430703431367875","-0.23430703431367875","-0.23430703431367875","-0.23887425400316714","-0.23887425400316714","-0.23887425400316714","-0.22564033567905425","-0.22564033567905425","-0.22564033567905425"
"255","-0.1552849380299449","-0.1552849380299449","-0.1552849380299449","-0.23478622436523439","-0.23478622436523439","-0.23478622436523439","-0.23890463281422852","-0.23890463281422852","-0.23890463281422852","-0.22446491718292236","-0.22446491718292236","-0.22446491718292236"
"256","-0.11336476691067218","-0.11336476691067218","-0.11336476691067218","-0.23486573547124862","-0.23486573547124862","-0.23486573547124862","-0.23904126230627298","-0.23904126230627298","-0.23904126230627298","-0.224674691259861","-0.224674691259861","-0.224674691259861"
"257","-0.14382791072130202","-0.14382791072130202","-0.14382791072130202","-0.23471458107233048","-0.23471458107233048","-0.23471458107233048","-0.23898357078433036","-0.23898357078433036","-0.23898357078433036","-0.2251878172159195","-0.2251878172159195","-0.2251878172159195"
"258","-0.11729597356170415","-0.11729597356170415","-0.11729597356170415","-0.23366990089416503","-0.23366990089416503","-0.23366990089416503","-0.23911989163607358","-0.23911989163607358","-0.23911989163607358","-0.22512664943933486","-0.22512664943933486","-0.22512664943933486"
"259","-0.15632497225888073","-0.15632497225888073","-0.15632497225888073","-0.23389279544353486","-0.23389279544353486","-0.23389279544353486","-0.23934510294348002","-0.23934510294348002","-0.23934510294348002","-0.22204533964395523","-0.22204533964395523","-0.22204533964395523"
"260","-0.12455460985511309","-0.12455460985511309","-0.12455460985511309","-0.2332785353064537","-0.2332785353064537","-0.2332785353064537","-0.23924685325473546","-0.23924685325473546","-0.23924685325473546","-0.22472133934497834","-0.22472133934497834","-0.22472133934497834"
"261","-0.138931555300951","-0.138931555300951","-0.138931555300951","-0.23136255890130997","-0.23136255890130997","-0.23136255890130997","-0.23928089924156665","-0.23928089924156665","-0.23928089924156665","-0.22559594064950944","-0.22559594064950944","-0.22559594064950944"
"262","-0.14276023171842098","-0.14276023171842098","-0.14276023171842098","-0.23491910547018052","-0.23491910547018052","-0.23491910547018052","-0.2391618549823761","-0.2391618549823761","-0.2391618549823761","-0.22344262301921844","-0.22344262301921844","-0.22344262301921844"
"263","-0.12857229448854923","-0.12857229448854923","-0.12857229448854923","-0.23405812531709672","-0.23405812531709672","-0.23405812531709672","-0.2394869325682521","-0.2394869325682521","-0.2394869325682521","-0.22448812574148178","-0.22448812574148178","-0.22448812574148178"
"264","-0.15167181519791484","-0.15167181519791484","-0.15167181519791484","-0.23421550691127777","-0.23421550691127777","-0.23421550691127777","-0.23963916823267936","-0.23963916823267936","-0.23963916823267936","-0.22438049018383027","-0.22438049018383027","-0.22438049018383027"
"265","-0.11924490612000227","-0.11924490612000227","-0.11924490612000227","-0.23424574136734008","-0.23424574136734008","-0.23424574136734008","-0.23949875589460135","-0.23949875589460135","-0.23949875589460135","-0.22370125651359557","-0.22370125651359557","-0.22370125651359557"
"266","-0.15454689953476192","-0.15454689953476192","-0.15454689953476192","-0.2341728016734123","-0.2341728016734123","-0.2341728016734123","-0.23957559894770383","-0.23957559894770383","-0.23957559894770383","-0.22385578453540803","-0.22385578453540803","-0.22385578453540803"
"267","-0.14845231268554926","-0.14845231268554926","-0.14845231268554926","-0.2334471046924591","-0.2334471046924591","-0.2334471046924591","-0.2397557495161891","-0.2397557495161891","-0.2397557495161891","-0.21994117349386216","-0.21994117349386216","-0.21994117349386216"
"268","-0.11484287099447102","-0.11484287099447102","-0.11484287099447102","-0.23476253747940062","-0.23476253747940062","-0.23476253747940062","-0.23996797855943441","-0.23996797855943441","-0.23996797855943441","-0.22425782531499863","-0.22425782531499863","-0.22425782531499863"
"269","-0.12412895150482654","-0.12412895150482654","-0.12412895150482654","-0.2347874864935875","-0.2347874864935875","-0.2347874864935875","-0.24002685472369195","-0.24002685472369195","-0.24002685472369195","-0.22359085083007812","-0.22359085083007812","-0.22359085083007812"
"270","-0.14600617601536214","-0.14600617601536214","-0.14600617601536214","-0.23429080694913865","-0.23429080694913865","-0.23429080694913865","-0.24008744172751903","-0.24008744172751903","-0.24008744172751903","-0.22240300476551056","-0.22240300476551056","-0.22240300476551056"
"271","-0.12421735152602195","-0.12421735152602195","-0.12421735152602195","-0.23357783257961273","-0.23357783257961273","-0.23357783257961273","-0.24010809091851115","-0.24010809091851115","-0.24010809091851115","-0.22382385432720184","-0.22382385432720184","-0.22382385432720184"
"272","-0.14845328200608493","-0.14845328200608493","-0.14845328200608493","-0.23458488583564757","-0.23458488583564757","-0.23458488583564757","-0.2397682934999466","-0.2397682934999466","-0.2397682934999466","-0.22262519598007202","-0.22262519598007202","-0.22262519598007202"
"273","-0.1297529311850667","-0.1297529311850667","-0.1297529311850667","-0.23176047801971436","-0.23176047801971436","-0.23176047801971436","-0.2400982640683651","-0.2400982640683651","-0.2400982640683651","-0.22310755997896195","-0.22310755997896195","-0.22310755997896195"
"274","-0.1290990173816681","-0.1290990173816681","-0.1290990173816681","-0.23343598544597627","-0.23343598544597627","-0.23343598544597627","-0.24025136549025775","-0.24025136549025775","-0.24025136549025775","-0.22047886699438096","-0.22047886699438096","-0.22047886699438096"
"275","-0.12507416428998114","-0.12507416428998114","-0.12507416428998114","-0.23331938534975052","-0.23331938534975052","-0.23331938534975052","-0.24020198239013552","-0.24020198239013552","-0.24020198239013552","-0.22358324974775315","-0.22358324974775315","-0.22358324974775315"
"276","-0.13374685496091843","-0.13374685496091843","-0.13374685496091843","-0.23379026353359222","-0.23379026353359222","-0.23379026353359222","-0.24026947282254696","-0.24026947282254696","-0.24026947282254696","-0.22365038096904755","-0.22365038096904755","-0.22365038096904755"
"277","-0.16175499856472014","-0.16175499856472014","-0.16175499856472014","-0.2334023520350456","-0.2334023520350456","-0.2334023520350456","-0.240324436314404","-0.240324436314404","-0.240324436314404","-0.22117671966552735","-0.22117671966552735","-0.22117671966552735"
"278","-0.13626407254487277","-0.13626407254487277","-0.13626407254487277","-0.23381132930517196","-0.23381132930517196","-0.23381132930517196","-0.24037055550143122","-0.24037055550143122","-0.24037055550143122","-0.22388967126607895","-0.22388967126607895","-0.22388967126607895"
"279","-0.1320445153862238","-0.1320445153862238","-0.1320445153862238","-0.23513014614582062","-0.23513014614582062","-0.23513014614582062","-0.2404560443945229","-0.2404560443945229","-0.2404560443945229","-0.22243902832269669","-0.22243902832269669","-0.22243902832269669"
"280","-0.1557988033629954","-0.1557988033629954","-0.1557988033629954","-0.23415434807538987","-0.23415434807538987","-0.23415434807538987","-0.24059323593974113","-0.24059323593974113","-0.24059323593974113","-0.22383130788803102","-0.22383130788803102","-0.22383130788803102"
"281","-0.1354438841342926","-0.1354438841342926","-0.1354438841342926","-0.23478595912456512","-0.23478595912456512","-0.23478595912456512","-0.24051866298541427","-0.24051866298541427","-0.24051866298541427","-0.2240276113152504","-0.2240276113152504","-0.2240276113152504"
"282","-0.11274935193359852","-0.11274935193359852","-0.11274935193359852","-0.23455034494400023","-0.23455034494400023","-0.23455034494400023","-0.24063260182738305","-0.24063260182738305","-0.24063260182738305","-0.22211339622735976","-0.22211339622735976","-0.22211339622735976"
"283","-0.13549254834651947","-0.13549254834651947","-0.13549254834651947","-0.23434391021728515","-0.23434391021728515","-0.23434391021728515","-0.2406804645434022","-0.2406804645434022","-0.2406804645434022","-0.22392381727695465","-0.22392381727695465","-0.22392381727695465"
"284","-0.1216887004673481","-0.1216887004673481","-0.1216887004673481","-0.23332589715719224","-0.23332589715719224","-0.23332589715719224","-0.24078929303213953","-0.24078929303213953","-0.24078929303213953","-0.22255495190620422","-0.22255495190620422","-0.22255495190620422"
"285","-0.14990807995200156","-0.14990807995200156","-0.14990807995200156","-0.2315787047147751","-0.2315787047147751","-0.2315787047147751","-0.2408948321826756","-0.2408948321826756","-0.2408948321826756","-0.22262195944786073","-0.22262195944786073","-0.22262195944786073"
"286","-0.15934948325157167","-0.15934948325157167","-0.15934948325157167","-0.23159300833940505","-0.23159300833940505","-0.23159300833940505","-0.24097403939813375","-0.24097403939813375","-0.24097403939813375","-0.22148410528898238","-0.22148410528898238","-0.22148410528898238"
"287","-0.13846641834825277","-0.13846641834825277","-0.13846641834825277","-0.23388417065143585","-0.23388417065143585","-0.23388417065143585","-0.24108491390943526","-0.24108491390943526","-0.24108491390943526","-0.22432829886674882","-0.22432829886674882","-0.22432829886674882"
"288","-0.13593658804893494","-0.13593658804893494","-0.13593658804893494","-0.23391413688659668","-0.23391413688659668","-0.23391413688659668","-0.2408418096601963","-0.2408418096601963","-0.2408418096601963","-0.2181259885430336","-0.2181259885430336","-0.2181259885430336"
"289","-0.15402689911425113","-0.15402689911425113","-0.15402689911425113","-0.2338203862309456","-0.2338203862309456","-0.2338203862309456","-0.241075861081481","-0.241075861081481","-0.241075861081481","-0.22153085172176362","-0.22153085172176362","-0.22153085172176362"
"290","-0.15361505784094334","-0.15361505784094334","-0.15361505784094334","-0.23390983641147614","-0.23390983641147614","-0.23390983641147614","-0.24111391799524426","-0.24111391799524426","-0.24111391799524426","-0.2202044889330864","-0.2202044889330864","-0.2202044889330864"
"291","-0.14216185547411442","-0.14216185547411442","-0.14216185547411442","-0.23148829489946365","-0.23148829489946365","-0.23148829489946365","-0.24117733975872396","-0.24117733975872396","-0.24117733975872396","-0.22005145102739335","-0.22005145102739335","-0.22005145102739335"
"292","-0.1253760615363717","-0.1253760615363717","-0.1253760615363717","-0.23243661671876908","-0.23243661671876908","-0.23243661671876908","-0.2412758710794151","-0.2412758710794151","-0.2412758710794151","-0.22165263295173646","-0.22165263295173646","-0.22165263295173646"
"293","-0.16146334931254386","-0.16146334931254386","-0.16146334931254386","-0.2349104791879654","-0.2349104791879654","-0.2349104791879654","-0.2411066671833396","-0.2411066671833396","-0.2411066671833396","-0.22456090450286864","-0.22456090450286864","-0.22456090450286864"
"294","-0.12930545788258313","-0.12930545788258313","-0.12930545788258313","-0.23430311381816865","-0.23430311381816865","-0.23430311381816865","-0.24138691173866392","-0.24138691173866392","-0.24138691173866392","-0.22295583933591842","-0.22295583933591842","-0.22295583933591842"
"295","-0.10507145710289478","-0.10507145710289478","-0.10507145710289478","-0.23379360139369965","-0.23379360139369965","-0.23379360139369965","-0.24142011646181344","-0.24142011646181344","-0.24142011646181344","-0.22224630266427994","-0.22224630266427994","-0.22224630266427994"
"296","-0.15129379872232676","-0.15129379872232676","-0.15129379872232676","-0.23402725756168366","-0.23402725756168366","-0.23402725756168366","-0.24119069920852781","-0.24119069920852781","-0.24119069920852781","-0.2193155601620674","-0.2193155601620674","-0.2193155601620674"
"297","-0.13722577542066575","-0.13722577542066575","-0.13722577542066575","-0.2317706286907196","-0.2317706286907196","-0.2317706286907196","-0.24124391982331872","-0.24124391982331872","-0.24124391982331872","-0.22185685187578202","-0.22185685187578202","-0.22185685187578202"
"298","-0.15449855327606202","-0.15449855327606202","-0.15449855327606202","-0.23317588716745377","-0.23317588716745377","-0.23317588716745377","-0.24124994510784745","-0.24124994510784745","-0.24124994510784745","-0.22221198678016663","-0.22221198678016663","-0.22221198678016663"
"299","-0.11839412823319435","-0.11839412823319435","-0.11839412823319435","-0.23342140167951583","-0.23342140167951583","-0.23342140167951583","-0.24137911014258862","-0.24137911014258862","-0.24137911014258862","-0.21985723078250885","-0.21985723078250885","-0.21985723078250885"
"300","-0.12016035653650761","-0.12016035653650761","-0.12016035653650761","-0.23310762047767639","-0.23310762047767639","-0.23310762047767639","-0.24142191773280502","-0.24142191773280502","-0.24142191773280502","-0.22406004518270492","-0.22406004518270492","-0.22406004518270492"
"301","-0.1429143961519003","-0.1429143961519003","-0.1429143961519003","-0.23064421862363815","-0.23064421862363815","-0.23064421862363815","-0.24145863568410278","-0.24145863568410278","-0.24145863568410278","-0.2225076049566269","-0.2225076049566269","-0.2225076049566269"
"302","-0.14336135964840652","-0.14336135964840652","-0.14336135964840652","-0.23350656181573867","-0.23350656181573867","-0.23350656181573867","-0.24153554905205965","-0.24153554905205965","-0.24153554905205965","-0.22117173820734023","-0.22117173820734023","-0.22117173820734023"
"303","-0.1152134383097291","-0.1152134383097291","-0.1152134383097291","-0.22739352136850358","-0.22739352136850358","-0.22739352136850358","-0.24171971268951892","-0.24171971268951892","-0.24171971268951892","-0.22202913463115692","-0.22202913463115692","-0.22202913463115692"
"304","-0.11884367112070322","-0.11884367112070322","-0.11884367112070322","-0.2303330421447754","-0.2303330421447754","-0.2303330421447754","-0.241671977750957","-0.241671977750957","-0.241671977750957","-0.22306808233261108","-0.22306808233261108","-0.22306808233261108"
"305","-0.13160443371161817","-0.13160443371161817","-0.13160443371161817","-0.23268093913793564","-0.23268093913793564","-0.23268093913793564","-0.2416160713881254","-0.2416160713881254","-0.2416160713881254","-0.22149224281311036","-0.22149224281311036","-0.22149224281311036"
"306","-0.11442042458802462","-0.11442042458802462","-0.11442042458802462","-0.23482064306735992","-0.23482064306735992","-0.23482064306735992","-0.24175757244229318","-0.24175757244229318","-0.24175757244229318","-0.22066106051206588","-0.22066106051206588","-0.22066106051206588"
"307","-0.14765563886612654","-0.14765563886612654","-0.14765563886612654","-0.23336441069841385","-0.23336441069841385","-0.23336441069841385","-0.2415413847193122","-0.2415413847193122","-0.2415413847193122","-0.22108695656061172","-0.22108695656061172","-0.22108695656061172"
"308","-0.10788131449371577","-0.10788131449371577","-0.10788131449371577","-0.2333285078406334","-0.2333285078406334","-0.2333285078406334","-0.24178779227659106","-0.24178779227659106","-0.24178779227659106","-0.22007650434970855","-0.22007650434970855","-0.22007650434970855"
"309","-0.15229519233107566","-0.15229519233107566","-0.15229519233107566","-0.23303618133068085","-0.23303618133068085","-0.23303618133068085","-0.24193161725997925","-0.24193161725997925","-0.24193161725997925","-0.21963878870010375","-0.21963878870010375","-0.21963878870010375"
"310","-0.12533454224467278","-0.12533454224467278","-0.12533454224467278","-0.23370718508958815","-0.23370718508958815","-0.23370718508958815","-0.2418607802130282","-0.2418607802130282","-0.2418607802130282","-0.21900790333747863","-0.21900790333747863","-0.21900790333747863"
"311","-0.13844397179782392","-0.13844397179782392","-0.13844397179782392","-0.2334811806678772","-0.2334811806678772","-0.2334811806678772","-0.24194177724421023","-0.24194177724421023","-0.24194177724421023","-0.2238590508699417","-0.2238590508699417","-0.2238590508699417"
"312","-0.11353803407400846","-0.11353803407400846","-0.11353803407400846","-0.2339829459786415","-0.2339829459786415","-0.2339829459786415","-0.24152668016031384","-0.24152668016031384","-0.24152668016031384","-0.21571454107761384","-0.21571454107761384","-0.21571454107761384"
"313","-0.1411581363528967","-0.1411581363528967","-0.1411581363528967","-0.2306224599480629","-0.2306224599480629","-0.2306224599480629","-0.24183158511295916","-0.24183158511295916","-0.24183158511295916","-0.2184315249323845","-0.2184315249323845","-0.2184315249323845"
"314","-0.1365799132734537","-0.1365799132734537","-0.1365799132734537","-0.23187046200037004","-0.23187046200037004","-0.23187046200037004","-0.24193667266517876","-0.24193667266517876","-0.24193667266517876","-0.218257774412632","-0.218257774412632","-0.218257774412632"
"315","-0.16177522018551826","-0.16177522018551826","-0.16177522018551826","-0.23404362052679062","-0.23404362052679062","-0.23404362052679062","-0.24205902311950922","-0.24205902311950922","-0.24205902311950922","-0.21460898220539093","-0.21460898220539093","-0.21460898220539093"
"316","-0.14724743014667183","-0.14724743014667183","-0.14724743014667183","-0.2329195484519005","-0.2329195484519005","-0.2329195484519005","-0.2420629197731614","-0.2420629197731614","-0.2420629197731614","-0.22209047377109528","-0.22209047377109528","-0.22209047377109528"
"317","-0.1392135124653578","-0.1392135124653578","-0.1392135124653578","-0.23462389409542084","-0.23462389409542084","-0.23462389409542084","-0.2420455722603947","-0.2420455722603947","-0.2420455722603947","-0.22325031459331512","-0.22325031459331512","-0.22325031459331512"
"318","-0.07930268594645895","-0.07930268594645895","-0.07930268594645895","-0.233485808968544","-0.233485808968544","-0.233485808968544","-0.2420967160258442","-0.2420967160258442","-0.2420967160258442","-0.22097457945346832","-0.22097457945346832","-0.22097457945346832"
"319","-0.1426107980310917","-0.1426107980310917","-0.1426107980310917","-0.2339276686310768","-0.2339276686310768","-0.2339276686310768","-0.24210420530289412","-0.24210420530289412","-0.24210420530289412","-0.2209598734974861","-0.2209598734974861","-0.2209598734974861"
"320","-0.14121858347207308","-0.14121858347207308","-0.14121858347207308","-0.2342321291565895","-0.2342321291565895","-0.2342321291565895","-0.24221202046610416","-0.24221202046610416","-0.24221202046610416","-0.21618224382400514","-0.21618224382400514","-0.21618224382400514"
